datetime,customer_id,current_balance,lifetime_trip_count,avg_passenger_count,created
2024-02-14 23:00:00+00:00,20460,33.23098,39,2.6306734,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20460,48.493927,43,2.9579062,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20459,18.697746,14,1.5565243,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20459,40.61693,19,1.593026,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20459,30.618443,24,1.3429965,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20459,32.572132,29,1.0606841,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20459,26.172876,34,2.830754,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20459,20.024681,39,2.9627764,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20459,16.595139,44,1.7312478,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20459,41.376232,49,2.9005868,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20458,30.883253,20,1.5389223,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20458,26.758303,23,2.45383,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20458,43.498188,27,1.5060548,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20458,41.552692,30,1.7797662,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20458,21.67535,34,1.2291898,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20458,49.657963,37,2.3459969,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20458,32.77376,41,1.0208772,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20458,40.212364,45,1.2563989,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20457,34.4567,20,1.8675511,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20457,11.827037,24,1.7318603,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20457,41.687943,28,1.792195,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20457,23.175074,32,1.6213043,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20457,42.588524,37,1.997552,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20457,24.543114,41,2.423265,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20457,21.284126,45,2.3453643,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20457,30.007353,50,1.1861924,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20456,31.99072,12,1.9523644,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20456,11.708412,17,2.4561925,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20456,23.6987,22,2.0767407,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20456,20.579386,27,1.3697932,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20456,19.241457,33,1.8056694,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20456,36.22733,38,1.4069647,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20456,49.693707,43,2.6088994,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20456,40.501343,49,2.3524523,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20455,20.801157,14,1.943201,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20455,42.137806,18,2.4500072,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20455,35.253574,23,2.8920097,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20455,15.014531,28,2.8037274,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20455,24.861084,32,2.1396885,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20455,37.85724,37,1.4952431,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20455,40.327595,42,2.3056476,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20455,36.946712,47,2.3887734,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20454,33.562424,20,1.02964,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20454,42.33123,23,1.3029118,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20454,19.878664,26,2.380559,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20454,47.769337,29,2.2948103,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20454,30.876099,33,1.4804424,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20454,43.430126,36,1.1105592,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20454,12.047071,39,2.544869,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20454,42.13387,43,2.9172409,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20453,32.51377,20,2.6201003,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20453,30.083721,23,1.930897,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20453,34.44618,26,2.6468549,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20453,43.17076,30,1.1922781,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20453,26.746838,33,1.8702809,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20453,37.5414,37,2.674474,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20453,29.8903,40,1.0414608,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20453,41.343697,44,2.4425473,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20452,49.662266,20,1.1657623,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20452,19.575058,23,2.9820194,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20452,27.84404,26,2.4948504,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20452,49.37273,29,2.998584,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20452,15.971779,32,2.4333963,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20452,37.494556,35,2.4856284,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20452,31.161102,38,2.4533124,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20452,31.643755,42,2.637556,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20451,44.92028,20,1.4386333,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20451,27.519941,23,1.4257821,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20451,44.631382,27,1.5301733,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20451,31.136543,30,2.6329637,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20451,19.530226,34,1.3336377,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20451,27.279089,37,2.2527525,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20451,10.901435,41,1.1100466,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20451,17.358536,45,1.69527,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20450,18.992966,10,2.2490644,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20450,28.7618,14,2.5425951,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20450,22.295292,19,1.024092,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20450,42.68717,23,1.5890411,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20450,25.183197,28,1.7226534,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20450,39.33687,32,2.0152266,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20450,20.352276,37,2.1043913,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20450,23.175072,42,1.9902143,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20449,15.944761,12,2.4468424,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20449,10.792243,16,1.5997738,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20449,23.576778,20,2.59636,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20449,12.461767,24,2.3568916,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20449,49.636734,29,2.870955,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20449,17.096107,33,1.9013567,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20449,31.222006,37,2.2462354,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20449,43.3008,42,1.087215,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20448,31.281815,12,1.6011088,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20448,13.876771,17,2.7945013,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20448,41.742676,22,2.263644,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20448,36.935238,27,2.5145662,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20448,38.19055,32,2.49382,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20448,20.3333,37,1.0444437,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20448,21.321932,42,2.3231578,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20448,46.608498,47,2.4901304,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20447,44.423885,19,1.5499072,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20447,25.71454,22,1.9747858,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20447,42.72811,25,1.9513984,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20447,19.826363,28,2.8539603,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20447,15.105314,32,1.1396091,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20447,40.12359,35,2.9836,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20447,19.874731,38,2.5722725,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20447,20.823359,42,1.4050875,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20446,21.487377,20,1.8396786,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20446,24.417517,23,1.7907858,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20446,49.14606,26,2.545074,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20446,25.82521,30,1.3103245,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20446,12.525623,33,2.2432055,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20446,18.310999,37,2.167141,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20446,25.186478,40,1.6291428,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20446,45.51005,44,1.7511774,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20445,46.882908,16,2.4721556,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20445,45.97881,20,1.0661396,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20445,43.063824,24,2.888352,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20445,32.32619,28,1.9675864,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20445,49.761597,33,2.240276,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20445,12.988829,37,2.0541172,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20445,26.071138,41,2.3310337,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20445,43.69902,46,1.663802,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20444,39.89568,10,1.6873931,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20444,15.5526285,14,1.142766,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20444,20.245237,19,2.8306146,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20444,40.825283,24,1.4207358,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20444,44.506145,28,2.893395,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20444,28.725027,33,1.5521735,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20444,19.853271,38,1.3425773,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20444,23.464712,43,1.1256324,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20443,29.06206,17,1.9345679,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20443,43.59541,20,2.1566272,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20443,48.200912,24,1.8398755,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20443,12.154619,28,2.6745975,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20443,25.314861,31,1.6244186,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20443,15.318226,35,1.8999356,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20443,30.94577,39,2.962715,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20443,49.216476,43,1.3756729,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20442,42.379696,18,1.8043901,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20442,25.413729,21,1.1034347,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20442,20.511168,24,2.6700833,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20442,39.811943,27,2.2139978,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20442,48.125546,30,1.3516369,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20442,17.99872,33,1.697336,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20442,21.930742,36,1.9528716,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20442,23.63228,40,2.0932472,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20441,19.40156,13,1.1972865,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20441,30.67516,17,2.4602194,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20441,34.791416,21,2.2810197,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20441,48.855213,25,2.3205285,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20441,38.177948,29,1.5082611,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20441,43.350266,33,1.0893453,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20441,34.699753,37,2.892301,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20441,20.728485,42,1.375954,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20440,37.379894,10,1.6752304,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20440,31.634178,15,1.5364443,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20440,15.839437,20,2.2699623,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20440,27.543228,26,2.9272194,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20440,37.6894,31,2.7798927,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20440,36.15693,37,2.680283,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20440,45.380676,42,1.7846017,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20440,39.30007,48,2.5610733,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20439,42.95215,16,1.4673775,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20439,18.53701,20,1.7505776,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20439,22.774042,24,1.3158433,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20439,11.971391,28,1.208749,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20439,30.968884,32,2.7006867,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20439,46.585564,36,2.618662,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20439,44.974064,40,1.9885484,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20439,41.89884,45,2.1876187,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20438,47.03159,17,2.645508,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20438,37.574104,20,1.6830086,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20438,11.357223,23,2.1725671,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20438,32.496895,27,1.921013,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20438,18.205553,30,1.0527966,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20438,32.783363,34,2.0097094,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20438,35.925808,37,2.2418609,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20438,48.315407,41,1.8466413,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20437,27.476728,14,1.4794732,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20437,23.545937,18,2.482123,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20437,41.356735,23,2.166925,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20437,30.944391,28,2.2293046,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20437,29.52901,32,1.589436,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20437,42.19769,37,2.7383919,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20437,28.684143,42,1.5550082,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20437,47.7312,47,1.5451337,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20436,24.08312,20,1.296687,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20436,47.90682,24,2.052466,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20436,13.384068,28,2.9533715,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20436,34.179585,32,1.7458569,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20436,47.87112,36,1.9991926,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20436,43.853374,40,2.3533738,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20436,28.226063,44,1.313946,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20436,28.614748,48,2.6660142,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20435,49.91276,19,1.5961789,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20435,27.16065,22,1.2642133,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20435,40.227486,26,2.2995553,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20435,28.580183,30,1.2919955,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20435,32.093685,34,1.4060384,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20435,21.248922,38,1.9224234,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20435,12.572732,42,1.6622733,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20435,26.015312,46,2.7705142,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20434,21.622564,10,2.7764673,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20434,34.418827,15,2.436587,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20434,35.327496,21,1.8556491,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20434,46.980377,26,2.1594763,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20434,44.732475,32,1.7602952,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20434,36.375473,37,2.023341,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20434,28.590082,43,1.6385729,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20434,40.8177,49,1.6050698,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20433,39.860214,10,1.8912221,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20433,19.112734,14,1.8933918,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20433,43.582462,18,1.6481129,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20433,34.044827,22,1.2925439,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20433,30.246964,27,1.6967325,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20433,10.40384,31,2.8462453,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20433,39.710106,35,2.143457,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20433,24.907621,40,2.5607595,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20432,20.372278,20,1.6881803,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20432,48.897915,23,1.8986936,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20432,49.3896,27,1.9525739,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20432,31.905848,31,2.2220054,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20432,41.794033,35,1.005401,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20432,12.840677,39,1.3030132,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20432,44.04073,43,1.9367491,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20432,47.55289,47,1.1721401,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20431,14.081672,20,2.4414136,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20431,21.181042,22,2.7028847,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20431,25.632706,25,2.1093235,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20431,18.236542,28,2.0179954,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20431,13.737909,31,1.4820213,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20431,22.981861,34,2.7140105,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20431,49.35783,37,2.971533,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20431,26.183336,40,2.1721425,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20430,42.966915,15,2.3212023,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20430,49.536285,18,1.7121344,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20430,41.769436,22,2.936546,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20430,15.457418,26,2.055719,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20430,22.816557,30,1.0525396,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20430,13.212771,34,1.8218404,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20430,40.905663,38,1.2743303,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20430,43.69363,42,1.8074708,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20429,33.737724,20,1.5674593,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20429,23.216286,23,2.4157655,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20429,15.272637,27,2.3831198,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20429,20.065155,31,2.2554007,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20429,14.839682,34,1.299739,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20429,43.68576,38,1.4944682,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20429,21.304804,42,2.6934917,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20429,23.20718,46,1.3642355,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20428,10.468032,12,1.1420132,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20428,17.5391,17,1.2491591,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20428,14.757405,22,2.370322,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20428,35.379288,28,2.2245705,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20428,39.09337,33,2.4385211,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20428,46.63017,39,2.6268446,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20428,16.023048,44,2.3925467,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20428,44.645405,50,2.7143736,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20427,15.80996,11,2.1480432,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20427,13.614236,15,1.6462413,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20427,28.05533,20,2.9170728,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20427,15.869976,24,1.630339,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20427,15.168984,29,1.5573345,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20427,39.92871,33,1.8995727,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20427,23.918446,38,2.5238857,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20427,45.557613,43,2.310389,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20426,44.807636,10,2.097319,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20426,25.034216,14,2.432756,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20426,39.107834,18,2.8124175,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20426,32.17917,22,1.3062891,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20426,45.307587,27,2.5090308,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20426,37.19462,31,1.7951734,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20426,26.80429,35,1.6811239,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20426,33.615597,40,2.6428509,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20425,30.687948,18,2.7854083,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20425,29.772299,22,1.2434835,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20425,20.505955,26,2.4448664,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20425,30.893595,31,1.1619577,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20425,34.517853,35,1.5962604,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20425,45.221664,40,1.9812626,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20425,42.4714,44,1.4722713,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20425,21.848993,49,1.2642428,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20424,46.97097,13,2.5193098,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20424,39.081295,17,2.2763367,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20424,26.350206,22,1.4544047,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20424,11.495727,27,1.343608,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20424,19.650066,32,2.2975194,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20424,31.175652,37,2.4519005,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20424,35.429195,42,2.0739698,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20424,10.606604,47,2.9442484,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20423,21.28804,11,1.1908686,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20423,20.624367,16,2.6977322,2024-02-15 23:09:33.212
