order_id,driver_id,customer_id,order_is_success,event_timestamp
10135,50866,20802,0,2024-02-12 03:17:53.574000-08:00
10136,50613,20729,0,2024-02-12 11:18:23.815000+00:00
10137,50157,20298,1,2024-02-12 11:18:54.057000+00:00
10138,50744,20070,0,2024-02-12 12:19:24.298000+01:00
10139,50794,20087,0,2024-02-12 03:19:54.540000-08:00
10140,50837,20455,1,2024-02-12 11:20:24.781000+00:00
10141,50265,20413,0,2024-02-12 11:20:55.023000+00:00
10142,50489,20775,0,2024-02-12 12:21:25.264000+01:00
10143,50121,20396,0,2024-02-12 03:21:55.506000-08:00
10144,50050,20863,1,2024-02-12 11:22:25.747000+00:00
10145,50051,20460,1,2024-02-12 11:22:55.989000+00:00
10146,50752,20667,1,2024-02-12 12:23:26.230000+01:00
10147,50285,20911,0,2024-02-12 03:23:56.472000-08:00
10148,50462,20483,0,2024-02-12 11:24:26.713000+00:00
10149,50316,20976,1,2024-02-12 11:24:56.955000+00:00
10150,50747,20549,1,2024-02-12 12:25:27.196000+01:00
10151,50464,20803,0,2024-02-12 03:25:57.438000-08:00
10152,50259,20580,0,2024-02-12 11:26:27.679000+00:00
10153,50689,20845,0,2024-02-12 11:26:57.921000+00:00
10154,50960,20088,0,2024-02-12 12:27:28.162000+01:00
10155,50284,20724,0,2024-02-12 03:27:58.404000-08:00
10156,50757,20518,1,2024-02-12 11:28:28.645000+00:00
10157,50075,20029,0,2024-02-12 11:28:58.887000+00:00
10158,50229,20492,0,2024-02-12 12:29:29.128000+01:00
10159,50785,20810,1,2024-02-12 03:29:59.370000-08:00
10160,50042,20780,1,2024-02-12 11:30:29.611000+00:00
10161,50568,20498,1,2024-02-12 11:30:59.853000+00:00
10162,50045,20548,1,2024-02-12 12:31:30.095000+01:00
10163,50782,20892,1,2024-02-12 03:32:00.336000-08:00
10164,50917,20346,1,2024-02-12 11:32:30.578000+00:00
10165,50163,20095,1,2024-02-12 11:33:00.819000+00:00
10166,50888,20980,0,2024-02-12 12:33:31.061000+01:00
10167,50762,20784,0,2024-02-12 03:34:01.302000-08:00
10168,50809,20854,0,2024-02-12 11:34:31.544000+00:00
10169,50083,20556,0,2024-02-12 11:35:01.785000+00:00
10170,50520,20828,1,2024-02-12 12:35:32.027000+01:00
10171,50191,20198,1,2024-02-12 03:36:02.268000-08:00
10172,50572,20849,1,2024-02-12 11:36:32.510000+00:00
10173,50154,20797,1,2024-02-12 11:37:02.751000+00:00
10174,50834,20180,0,2024-02-12 12:37:32.993000+01:00
10175,50773,20154,0,2024-02-12 03:38:03.234000-08:00
10176,50511,20723,0,2024-02-12 11:38:33.476000+00:00
10177,50784,20635,1,2024-02-12 11:39:03.717000+00:00
10178,50833,20285,1,2024-02-12 12:39:33.959000+01:00
10179,50869,20947,1,2024-02-12 03:40:04.200000-08:00
10180,50907,20932,1,2024-02-12 11:40:34.442000+00:00
10181,50457,20778,1,2024-02-12 11:41:04.683000+00:00
10182,50447,20063,0,2024-02-12 12:41:34.925000+01:00
10183,50602,20246,1,2024-02-12 03:42:05.166000-08:00
10184,50012,20971,0,2024-02-12 11:42:35.408000+00:00
10185,50091,20501,1,2024-02-12 11:43:05.649000+00:00
10186,50931,20716,1,2024-02-12 12:43:35.891000+01:00
10187,50963,20803,0,2024-02-12 03:44:06.132000-08:00
10188,50918,20596,0,2024-02-12 11:44:36.374000+00:00
10189,50374,20833,0,2024-02-12 11:45:06.615000+00:00
10190,50419,20021,1,2024-02-12 12:45:36.857000+01:00
10191,50401,20709,1,2024-02-12 03:46:07.098000-08:00
10192,50687,20128,0,2024-02-12 11:46:37.340000+00:00
10193,50647,20470,1,2024-02-12 11:47:07.581000+00:00
10194,50792,20283,1,2024-02-12 12:47:37.823000+01:00
10195,50739,20128,1,2024-02-12 03:48:08.064000-08:00
10196,50226,20454,0,2024-02-12 11:48:38.306000+00:00
10197,50245,20456,1,2024-02-12 11:49:08.547000+00:00
10198,50915,20769,0,2024-02-12 12:49:38.789000+01:00
10199,50353,20825,0,2024-02-12 03:50:09.030000-08:00
10200,50351,20290,1,2024-02-12 11:50:39.272000+00:00
10201,50583,20477,0,2024-02-12 11:51:09.513000+00:00
10202,50473,20715,0,2024-02-12 12:51:39.755000+01:00
10203,50647,20871,1,2024-02-12 03:52:09.996000-08:00
10204,50736,20300,1,2024-02-12 11:52:40.238000+00:00
10205,50672,20501,0,2024-02-12 11:53:10.480000+00:00
10206,50552,20021,0,2024-02-12 12:53:40.721000+01:00
10207,50454,20400,0,2024-02-12 03:54:10.963000-08:00
10208,50420,20473,0,2024-02-12 11:54:41.204000+00:00
10209,50401,20155,0,2024-02-12 11:55:11.446000+00:00
10210,50553,20542,0,2024-02-12 12:55:41.687000+01:00
10211,50321,20664,0,2024-02-12 03:56:11.929000-08:00
10212,50469,20557,0,2024-02-12 11:56:42.170000+00:00
10213,50352,20310,1,2024-02-12 11:57:12.412000+00:00
10214,50038,20446,1,2024-02-12 12:57:42.653000+01:00
10215,50271,20216,1,2024-02-12 03:58:12.895000-08:00
10216,50505,20904,0,2024-02-12 11:58:43.136000+00:00
10217,50010,20103,1,2024-02-12 11:59:13.378000+00:00
10218,50286,20609,1,2024-02-12 12:59:43.619000+01:00
10219,50127,20846,1,2024-02-12 04:00:13.861000-08:00
10220,50966,20250,1,2024-02-12 12:00:44.102000+00:00
10221,50903,20974,0,2024-02-12 12:01:14.344000+00:00
10222,50921,20856,1,2024-02-12 13:01:44.585000+01:00
10223,50743,20714,0,2024-02-12 04:02:14.827000-08:00
10224,50865,20527,1,2024-02-12 12:02:45.068000+00:00
10225,50730,20059,0,2024-02-12 12:03:15.310000+00:00
10226,50997,20247,0,2024-02-12 13:03:45.551000+01:00
10227,50755,20498,1,2024-02-12 04:04:15.793000-08:00
10228,50041,20290,1,2024-02-12 12:04:46.034000+00:00
10229,50504,20142,0,2024-02-12 12:05:16.276000+00:00
10230,50968,20143,1,2024-02-12 13:05:46.517000+01:00
10231,50423,20622,1,2024-02-12 04:06:16.759000-08:00
10232,50871,20955,1,2024-02-12 12:06:47+00:00
10233,50032,20086,1,2024-02-12 12:07:17.242000+00:00
10234,50780,20185,0,2024-02-12 13:07:47.483000+01:00
10235,50999,20027,1,2024-02-12 04:08:17.725000-08:00
10236,50407,20179,0,2024-02-12 12:08:47.966000+00:00
10237,50545,20033,1,2024-02-12 12:09:18.208000+00:00
10238,50582,20573,1,2024-02-12 13:09:48.449000+01:00
10239,50848,20989,0,2024-02-12 04:10:18.691000-08:00
10240,50865,20834,0,2024-02-12 12:10:48.932000+00:00
10241,50741,20454,0,2024-02-12 12:11:19.174000+00:00
10242,50323,20714,1,2024-02-12 13:11:49.415000+01:00
10243,50724,20827,1,2024-02-12 04:12:19.657000-08:00
10244,50879,20158,1,2024-02-12 12:12:49.898000+00:00
10245,50876,20855,0,2024-02-12 12:13:20.140000+00:00
10246,50084,20125,0,2024-02-12 13:13:50.382000+01:00
10247,50097,20518,1,2024-02-12 04:14:20.623000-08:00
10248,50615,20641,0,2024-02-12 12:14:50.865000+00:00
10249,50934,20804,1,2024-02-12 12:15:21.106000+00:00
10250,50055,20550,1,2024-02-12 13:15:51.348000+01:00
10251,50917,20085,0,2024-02-12 04:16:21.589000-08:00
10252,50848,20229,1,2024-02-12 12:16:51.831000+00:00
10253,50495,20223,1,2024-02-12 12:17:22.072000+00:00
10254,50106,20149,1,2024-02-12 13:17:52.314000+01:00
10255,50798,20862,0,2024-02-12 04:18:22.555000-08:00
10256,50127,20078,0,2024-02-12 12:18:52.797000+00:00
10257,50201,20299,0,2024-02-12 12:19:23.038000+00:00
10258,50632,20502,0,2024-02-12 13:19:53.280000+01:00
10259,50168,20005,1,2024-02-12 04:20:23.521000-08:00
10260,50029,20855,0,2024-02-12 12:20:53.763000+00:00
10261,50001,20257,1,2024-02-12 12:21:24.004000+00:00
10262,50000,20172,0,2024-02-12 13:21:54.246000+01:00
10263,50615,20064,0,2024-02-12 04:22:24.487000-08:00
10264,50887,20520,0,2024-02-12 12:22:54.729000+00:00
10265,50105,20582,1,2024-02-12 12:23:24.970000+00:00
10266,50347,20316,1,2024-02-12 13:23:55.212000+01:00
10267,50261,20279,1,2024-02-12 04:24:25.453000-08:00
10268,50266,20886,1,2024-02-12 12:24:55.695000+00:00
10269,50366,20203,0,2024-02-12 12:25:25.936000+00:00
10270,50821,20550,0,2024-02-12 13:25:56.178000+01:00
10271,50417,20256,0,2024-02-12 04:26:26.419000-08:00
10272,50298,20147,1,2024-02-12 12:26:56.661000+00:00
10273,50994,20946,0,2024-02-12 12:27:26.902000+00:00
10274,50012,20901,0,2024-02-12 13:27:57.144000+01:00
10275,50016,20299,1,2024-02-12 04:28:27.385000-08:00
10276,50405,20613,0,2024-02-12 12:28:57.627000+00:00
10277,50894,20034,0,2024-02-12 12:29:27.868000+00:00
10278,50878,20513,0,2024-02-12 13:29:58.110000+01:00
10279,50656,20930,0,2024-02-12 04:30:28.351000-08:00
10280,50419,20691,0,2024-02-12 12:30:58.593000+00:00
10281,50795,20833,0,2024-02-12 12:31:28.834000+00:00
10282,50084,20966,0,2024-02-12 13:31:59.076000+01:00
10283,50566,20437,1,2024-02-12 04:32:29.317000-08:00
10284,50260,20508,0,2024-02-12 12:32:59.559000+00:00
10285,50665,20162,1,2024-02-12 12:33:29.800000+00:00
10286,50850,20257,1,2024-02-12 13:34:00.042000+01:00
10287,50411,20458,0,2024-02-12 04:34:30.284000-08:00
10288,50846,20768,0,2024-02-12 12:35:00.525000+00:00
10289,50911,20884,0,2024-02-12 12:35:30.767000+00:00
10290,50729,20359,0,2024-02-12 13:36:01.008000+01:00
10291,50222,20625,1,2024-02-12 04:36:31.250000-08:00
10292,50871,20112,0,2024-02-12 12:37:01.491000+00:00
10293,50737,20270,1,2024-02-12 12:37:31.733000+00:00
10294,50851,20835,0,2024-02-12 13:38:01.974000+01:00
10295,50702,20791,0,2024-02-12 04:38:32.216000-08:00
10296,50253,20631,1,2024-02-12 12:39:02.457000+00:00
10297,50633,20711,0,2024-02-12 12:39:32.699000+00:00
10298,50685,20896,0,2024-02-12 13:40:02.940000+01:00
10299,50410,20655,1,2024-02-12 04:40:33.182000-08:00
10300,50079,20248,0,2024-02-12 12:41:03.423000+00:00
10301,50863,20901,1,2024-02-12 12:41:33.665000+00:00
10302,50106,20746,0,2024-02-12 13:42:03.906000+01:00
10303,50017,20175,0,2024-02-12 04:42:34.148000-08:00
10304,50131,20400,1,2024-02-12 12:43:04.389000+00:00
10305,50437,20156,1,2024-02-12 12:43:34.631000+00:00
10306,50298,20747,0,2024-02-12 13:44:04.872000+01:00
10307,50029,20700,0,2024-02-12 04:44:35.114000-08:00
10308,50181,20984,1,2024-02-12 12:45:05.355000+00:00
10309,50808,20718,1,2024-02-12 12:45:35.597000+00:00
10310,50070,20403,0,2024-02-12 13:46:05.838000+01:00
10311,50474,20851,1,2024-02-12 04:46:36.080000-08:00
10312,50481,20255,1,2024-02-12 12:47:06.321000+00:00
10313,50951,20135,0,2024-02-12 12:47:36.563000+00:00
10314,50529,20651,0,2024-02-12 13:48:06.804000+01:00
10315,50850,20517,1,2024-02-12 04:48:37.046000-08:00
10316,50855,20449,0,2024-02-12 12:49:07.287000+00:00
10317,50897,20514,1,2024-02-12 12:49:37.529000+00:00
10318,50600,20151,1,2024-02-12 13:50:07.770000+01:00
10319,50971,20642,1,2024-02-12 04:50:38.012000-08:00
10320,50450,20909,1,2024-02-12 12:51:08.253000+00:00
10321,50332,20979,0,2024-02-12 12:51:38.495000+00:00
10322,50925,20867,0,2024-02-12 13:52:08.736000+01:00
10323,50367,20588,0,2024-02-12 04:52:38.978000-08:00
10324,50196,20078,0,2024-02-12 12:53:09.219000+00:00
10325,50677,20271,0,2024-02-12 12:53:39.461000+00:00
10326,50627,20446,0,2024-02-12 13:54:09.702000+01:00
10327,50534,20697,0,2024-02-12 04:54:39.944000-08:00
10328,50002,20350,0,2024-02-12 12:55:10.186000+00:00
10329,50773,20422,0,2024-02-12 12:55:40.427000+00:00
10330,50914,20924,0,2024-02-12 13:56:10.669000+01:00
10331,50922,20652,0,2024-02-12 04:56:40.910000-08:00
10332,50079,20360,1,2024-02-12 12:57:11.152000+00:00
10333,50188,20919,1,2024-02-12 12:57:41.393000+00:00
10334,50293,20066,0,2024-02-12 13:58:11.635000+01:00
10335,50679,20157,1,2024-02-12 04:58:41.876000-08:00
10336,50078,20715,1,2024-02-12 12:59:12.118000+00:00
10337,50012,20851,1,2024-02-12 12:59:42.359000+00:00
10338,50875,20273,0,2024-02-12 14:00:12.601000+01:00
10339,50691,20160,1,2024-02-12 05:00:42.842000-08:00
10340,50805,20864,0,2024-02-12 13:01:13.084000+00:00
10341,50856,20001,0,2024-02-12 13:01:43.325000+00:00
10342,50610,20540,0,2024-02-12 14:02:13.567000+01:00
10343,50696,20929,0,2024-02-12 05:02:43.808000-08:00
10344,50951,20945,1,2024-02-12 13:03:14.050000+00:00
10345,50569,20848,0,2024-02-12 13:03:44.291000+00:00
10346,50446,20727,0,2024-02-12 14:04:14.533000+01:00
10347,50497,20958,0,2024-02-12 05:04:44.774000-08:00
10348,50085,20998,0,2024-02-12 13:05:15.016000+00:00
10349,50761,20235,1,2024-02-12 13:05:45.257000+00:00
10350,50623,20048,1,2024-02-12 14:06:15.499000+01:00
10351,50574,20177,0,2024-02-12 05:06:45.740000-08:00
10352,50471,20714,0,2024-02-12 13:07:15.982000+00:00
10353,50991,20250,1,2024-02-12 13:07:46.223000+00:00
10354,50919,20170,0,2024-02-12 14:08:16.465000+01:00
10355,50470,20283,0,2024-02-12 05:08:46.706000-08:00
10356,50007,20357,1,2024-02-12 13:09:16.948000+00:00
10357,50385,20967,0,2024-02-12 13:09:47.189000+00:00
10358,50502,20546,1,2024-02-12 14:10:17.431000+01:00
10359,50072,20472,0,2024-02-12 05:10:47.672000-08:00
10360,50919,20694,1,2024-02-12 13:11:17.914000+00:00
10361,50256,20213,0,2024-02-12 13:11:48.155000+00:00
10362,50597,20708,0,2024-02-12 14:12:18.397000+01:00
10363,50185,20414,1,2024-02-12 05:12:48.638000-08:00
10364,50222,20366,0,2024-02-12 13:13:18.880000+00:00
10365,50414,20505,1,2024-02-12 13:13:49.121000+00:00
10366,50693,20818,0,2024-02-12 14:14:19.363000+01:00
10367,50908,20824,0,2024-02-12 05:14:49.604000-08:00
10368,50526,20161,0,2024-02-12 13:15:19.846000+00:00
10369,50409,20379,0,2024-02-12 13:15:50.088000+00:00
10370,50292,20173,1,2024-02-12 14:16:20.329000+01:00
10371,50317,20262,0,2024-02-12 05:16:50.571000-08:00
10372,50769,20639,0,2024-02-12 13:17:20.812000+00:00
10373,50429,20653,1,2024-02-12 13:17:51.054000+00:00
10374,50266,20383,0,2024-02-12 14:18:21.295000+01:00
10375,50811,20312,1,2024-02-12 05:18:51.537000-08:00
10376,50209,20370,1,2024-02-12 13:19:21.778000+00:00
10377,50052,20859,0,2024-02-12 13:19:52.020000+00:00
10378,50694,20778,1,2024-02-12 14:20:22.261000+01:00
10379,50898,20630,0,2024-02-12 05:20:52.503000-08:00
10380,50616,20116,1,2024-02-12 13:21:22.744000+00:00
10381,50560,20021,0,2024-02-12 13:21:52.986000+00:00
10382,50293,20018,0,2024-02-12 14:22:23.227000+01:00
10383,50526,20325,1,2024-02-12 05:22:53.469000-08:00
10384,50883,20804,1,2024-02-12 13:23:23.710000+00:00
10385,50502,20618,0,2024-02-12 13:23:53.952000+00:00
10386,50959,20677,0,2024-02-12 14:24:24.193000+01:00
10387,50808,20044,1,2024-02-12 05:24:54.435000-08:00
10388,50057,20669,1,2024-02-12 13:25:24.676000+00:00
10389,50048,20449,0,2024-02-12 13:25:54.918000+00:00
10390,50746,20850,1,2024-02-12 14:26:25.159000+01:00
10391,50277,20314,1,2024-02-12 05:26:55.401000-08:00
10392,50688,20180,0,2024-02-12 13:27:25.642000+00:00
10393,50214,20663,0,2024-02-12 13:27:55.884000+00:00
10394,50810,20644,0,2024-02-12 14:28:26.125000+01:00
10395,50580,20972,0,2024-02-12 05:28:56.367000-08:00
10396,50216,20407,1,2024-02-12 13:29:26.608000+00:00
10397,50747,20032,1,2024-02-12 13:29:56.850000+00:00
10398,50154,20637,0,2024-02-12 14:30:27.091000+01:00
10399,50842,20084,0,2024-02-12 05:30:57.333000-08:00
10400,50051,20052,0,2024-02-12 13:31:27.574000+00:00
10401,50352,20157,1,2024-02-12 13:31:57.816000+00:00
10402,50412,20515,1,2024-02-12 14:32:28.057000+01:00
10403,50948,20377,0,2024-02-12 05:32:58.299000-08:00
10404,50716,20108,1,2024-02-12 13:33:28.540000+00:00
10405,50365,20368,0,2024-02-12 13:33:58.782000+00:00
10406,50604,20786,0,2024-02-12 14:34:29.023000+01:00
10407,50110,20234,0,2024-02-12 05:34:59.265000-08:00
10408,50816,20924,1,2024-02-12 13:35:29.506000+00:00
10409,50600,20976,0,2024-02-12 13:35:59.748000+00:00
10410,50112,20124,0,2024-02-12 14:36:29.989000+01:00
10411,50791,20827,1,2024-02-12 05:37:00.231000-08:00
10412,50751,20744,0,2024-02-12 13:37:30.473000+00:00
10413,50918,20524,1,2024-02-12 13:38:00.714000+00:00
10414,50513,20045,0,2024-02-12 14:38:30.956000+01:00
10415,50120,20844,0,2024-02-12 05:39:01.197000-08:00
10416,50432,20160,1,2024-02-12 13:39:31.439000+00:00
10417,50654,20594,1,2024-02-12 13:40:01.680000+00:00
10418,50280,20305,1,2024-02-12 14:40:31.922000+01:00
10419,50992,20837,0,2024-02-12 05:41:02.163000-08:00
10420,50730,20412,1,2024-02-12 13:41:32.405000+00:00
10421,50557,20187,1,2024-02-12 13:42:02.646000+00:00
10422,50513,20792,0,2024-02-12 14:42:32.888000+01:00
10423,50539,20586,1,2024-02-12 05:43:03.129000-08:00
10424,50324,20509,1,2024-02-12 13:43:33.371000+00:00
10425,50013,20013,0,2024-02-12 13:44:03.612000+00:00
10426,50305,20489,1,2024-02-12 14:44:33.854000+01:00
10427,50075,20340,1,2024-02-12 05:45:04.095000-08:00
10428,50410,20371,1,2024-02-12 13:45:34.337000+00:00
10429,50166,20180,1,2024-02-12 13:46:04.578000+00:00
10430,50724,20291,1,2024-02-12 14:46:34.820000+01:00
10431,50330,20833,0,2024-02-12 05:47:05.061000-08:00
10432,50215,20318,0,2024-02-12 13:47:35.303000+00:00
10433,50766,20217,1,2024-02-12 13:48:05.544000+00:00
10434,50923,20688,1,2024-02-12 14:48:35.786000+01:00
10435,50051,20152,1,2024-02-12 05:49:06.027000-08:00
10436,50713,20189,1,2024-02-12 13:49:36.269000+00:00
10437,50235,20254,0,2024-02-12 13:50:06.510000+00:00
10438,50982,20046,1,2024-02-12 14:50:36.752000+01:00
10439,50584,20903,0,2024-02-12 05:51:06.993000-08:00
10440,50750,20444,1,2024-02-12 13:51:37.235000+00:00
10441,50447,20540,0,2024-02-12 13:52:07.476000+00:00
10442,50994,20840,1,2024-02-12 14:52:37.718000+01:00
10443,50351,20679,1,2024-02-12 05:53:07.959000-08:00
10444,50940,20880,0,2024-02-12 13:53:38.201000+00:00
10445,50856,20506,0,2024-02-12 13:54:08.442000+00:00
10446,50896,20525,1,2024-02-12 14:54:38.684000+01:00
10447,50953,20396,0,2024-02-12 05:55:08.925000-08:00
10448,50154,20145,1,2024-02-12 13:55:39.167000+00:00
10449,50636,20637,0,2024-02-12 13:56:09.408000+00:00
10450,50104,20242,0,2024-02-12 14:56:39.650000+01:00
10451,50745,20205,1,2024-02-12 05:57:09.891000-08:00
10452,50577,20055,0,2024-02-12 13:57:40.133000+00:00
10453,50551,20999,0,2024-02-12 13:58:10.375000+00:00
10454,50501,20574,1,2024-02-12 14:58:40.616000+01:00
10455,50105,20102,0,2024-02-12 05:59:10.858000-08:00
10456,50896,20326,1,2024-02-12 13:59:41.099000+00:00
10457,50333,20841,0,2024-02-12 14:00:11.341000+00:00
10458,50489,20299,1,2024-02-12 15:00:41.582000+01:00
10459,50305,20054,0,2024-02-12 06:01:11.824000-08:00
10460,50496,20874,1,2024-02-12 14:01:42.065000+00:00
10461,50500,20202,0,2024-02-12 14:02:12.307000+00:00
10462,50603,20264,1,2024-02-12 15:02:42.548000+01:00
10463,50870,20514,0,2024-02-12 06:03:12.790000-08:00
10464,50170,20120,0,2024-02-12 14:03:43.031000+00:00
10465,50986,20983,1,2024-02-12 14:04:13.273000+00:00
10466,50026,20076,0,2024-02-12 15:04:43.514000+01:00
10467,50788,20420,1,2024-02-12 06:05:13.756000-08:00
10468,50390,20409,1,2024-02-12 14:05:43.997000+00:00
10469,50067,20361,0,2024-02-12 14:06:14.239000+00:00
10470,50174,20750,0,2024-02-12 15:06:44.480000+01:00
10471,50756,20343,0,2024-02-12 06:07:14.722000-08:00
10472,50066,20577,0,2024-02-12 14:07:44.963000+00:00
10473,50175,20461,0,2024-02-12 14:08:15.205000+00:00
10474,50857,20005,1,2024-02-12 15:08:45.446000+01:00
10475,50779,20127,0,2024-02-12 06:09:15.688000-08:00
10476,50286,20382,1,2024-02-12 14:09:45.929000+00:00
10477,50911,20321,0,2024-02-12 14:10:16.171000+00:00
10478,50743,20678,1,2024-02-12 15:10:46.412000+01:00
10479,50823,20511,0,2024-02-12 06:11:16.654000-08:00
10480,50339,20602,1,2024-02-12 14:11:46.895000+00:00
10481,50703,20816,0,2024-02-12 14:12:17.137000+00:00
10482,50286,20808,1,2024-02-12 15:12:47.378000+01:00
10483,50599,20164,0,2024-02-12 06:13:17.620000-08:00
10484,50271,20097,0,2024-02-12 14:13:47.861000+00:00
10485,50266,20222,0,2024-02-12 14:14:18.103000+00:00
10486,50128,20147,1,2024-02-12 15:14:48.344000+01:00
10487,50358,20432,1,2024-02-12 06:15:18.586000-08:00
10488,50284,20967,0,2024-02-12 14:15:48.827000+00:00
10489,50256,20759,0,2024-02-12 14:16:19.069000+00:00
10490,50087,20110,1,2024-02-12 15:16:49.310000+01:00
10491,50477,20125,0,2024-02-12 06:17:19.552000-08:00
10492,50454,20311,1,2024-02-12 14:17:49.793000+00:00
10493,50769,20840,1,2024-02-12 14:18:20.035000+00:00
10494,50263,20500,1,2024-02-12 15:18:50.277000+01:00
10495,50435,20140,0,2024-02-12 06:19:20.518000-08:00
10496,50587,20645,0,2024-02-12 14:19:50.760000+00:00
10497,50719,20782,1,2024-02-12 14:20:21.001000+00:00
10498,50829,20476,1,2024-02-12 15:20:51.243000+01:00
10499,50501,20938,0,2024-02-12 06:21:21.484000-08:00
10500,50392,20738,1,2024-02-12 14:21:51.726000+00:00
10501,50457,20520,1,2024-02-12 14:22:21.967000+00:00
10502,50319,20007,1,2024-02-12 15:22:52.209000+01:00
10503,50849,20713,1,2024-02-12 06:23:22.450000-08:00
10504,50614,20463,0,2024-02-12 14:23:52.692000+00:00
10505,50804,20045,0,2024-02-12 14:24:22.933000+00:00
10506,50358,20740,1,2024-02-12 15:24:53.175000+01:00
10507,50173,20863,0,2024-02-12 06:25:23.416000-08:00
10508,50728,20108,0,2024-02-12 14:25:53.658000+00:00
10509,50537,20840,1,2024-02-12 14:26:23.899000+00:00
10510,50340,20827,1,2024-02-12 15:26:54.141000+01:00
10511,50501,20447,1,2024-02-12 06:27:24.382000-08:00
10512,50261,20290,0,2024-02-12 14:27:54.624000+00:00
10513,50749,20104,0,2024-02-12 14:28:24.865000+00:00
10514,50599,20568,1,2024-02-12 15:28:55.107000+01:00
10515,50028,20249,1,2024-02-12 06:29:25.348000-08:00
10516,50534,20211,1,2024-02-12 14:29:55.590000+00:00
10517,50038,20631,1,2024-02-12 14:30:25.831000+00:00
10518,50021,20475,0,2024-02-12 15:30:56.073000+01:00
10519,50489,20343,1,2024-02-12 06:31:26.314000-08:00
10520,50792,20023,0,2024-02-12 14:31:56.556000+00:00
10521,50498,20212,1,2024-02-12 14:32:26.797000+00:00
10522,50018,20919,1,2024-02-12 15:32:57.039000+01:00
10523,50309,20869,1,2024-02-12 06:33:27.280000-08:00
10524,50155,20890,0,2024-02-12 14:33:57.522000+00:00
10525,50627,20224,1,2024-02-12 14:34:27.763000+00:00
10526,50558,20977,0,2024-02-12 15:34:58.005000+01:00
10527,50941,20745,0,2024-02-12 06:35:28.246000-08:00
10528,50051,20307,0,2024-02-12 14:35:58.488000+00:00
10529,50820,20523,0,2024-02-12 14:36:28.729000+00:00
10530,50899,20285,1,2024-02-12 15:36:58.971000+01:00
10531,50835,20099,0,2024-02-12 06:37:29.212000-08:00
10532,50259,20399,1,2024-02-12 14:37:59.454000+00:00
10533,50195,20124,1,2024-02-12 14:38:29.695000+00:00
10534,50499,20618,1,2024-02-12 15:38:59.937000+01:00
10535,50341,20029,1,2024-02-12 06:39:30.179000-08:00
10536,50670,20689,1,2024-02-12 14:40:00.420000+00:00
10537,50279,20966,1,2024-02-12 14:40:30.662000+00:00
10538,50110,20358,1,2024-02-12 15:41:00.903000+01:00
10539,50980,20746,1,2024-02-12 06:41:31.145000-08:00
10540,50107,20286,1,2024-02-12 14:42:01.386000+00:00
10541,50633,20139,1,2024-02-12 14:42:31.628000+00:00
10542,50131,20360,1,2024-02-12 15:43:01.869000+01:00
10543,50698,20899,0,2024-02-12 06:43:32.111000-08:00
10544,50597,20659,0,2024-02-12 14:44:02.352000+00:00
10545,50208,20826,1,2024-02-12 14:44:32.594000+00:00
10546,50379,20870,0,2024-02-12 15:45:02.835000+01:00
10547,50841,20933,1,2024-02-12 06:45:33.077000-08:00
10548,50641,20689,0,2024-02-12 14:46:03.318000+00:00
10549,50002,20840,0,2024-02-12 14:46:33.560000+00:00
10550,50676,20976,1,2024-02-12 15:47:03.801000+01:00
10551,50324,20053,0,2024-02-12 06:47:34.043000-08:00
10552,50953,20845,0,2024-02-12 14:48:04.284000+00:00
10553,50487,20161,1,2024-02-12 14:48:34.526000+00:00
10554,50144,20324,0,2024-02-12 15:49:04.767000+01:00
10555,50719,20787,0,2024-02-12 06:49:35.009000-08:00
10556,50059,20385,1,2024-02-12 14:50:05.250000+00:00
10557,50092,20922,0,2024-02-12 14:50:35.492000+00:00
10558,50757,20525,1,2024-02-12 15:51:05.733000+01:00
10559,50947,20386,0,2024-02-12 06:51:35.975000-08:00
10560,50858,20168,1,2024-02-12 14:52:06.216000+00:00
10561,50695,20705,0,2024-02-12 14:52:36.458000+00:00
10562,50976,20968,1,2024-02-12 15:53:06.699000+01:00
10563,50462,20366,1,2024-02-12 06:53:36.941000-08:00
10564,50212,20098,1,2024-02-12 14:54:07.182000+00:00
10565,50947,20817,0,2024-02-12 14:54:37.424000+00:00
10566,50290,20165,1,2024-02-12 15:55:07.665000+01:00
10567,50330,20038,0,2024-02-12 06:55:37.907000-08:00
10568,50889,20184,1,2024-02-12 14:56:08.148000+00:00
10569,50559,20075,0,2024-02-12 14:56:38.390000+00:00
10570,50270,20118,1,2024-02-12 15:57:08.631000+01:00
10571,50676,20337,1,2024-02-12 06:57:38.873000-08:00
10572,50972,20321,1,2024-02-12 14:58:09.114000+00:00
10573,50641,20848,0,2024-02-12 14:58:39.356000+00:00
10574,50672,20956,0,2024-02-12 15:59:09.597000+01:00
10575,50723,20873,1,2024-02-12 06:59:39.839000-08:00
10576,50769,20846,1,2024-02-12 15:00:10.081000+00:00
10577,50366,20323,1,2024-02-12 15:00:40.322000+00:00
10578,50661,20694,1,2024-02-12 16:01:10.564000+01:00
10579,50126,20914,1,2024-02-12 07:01:40.805000-08:00
10580,50932,20057,0,2024-02-12 15:02:11.047000+00:00
10581,50607,20390,1,2024-02-12 15:02:41.288000+00:00
10582,50976,20252,0,2024-02-12 16:03:11.530000+01:00
10583,50994,20021,1,2024-02-12 07:03:41.771000-08:00
10584,50454,20720,0,2024-02-12 15:04:12.013000+00:00
